# Rime user dictionary
#@/db_name	wubi86.userdb.kct
#@/db_type	userdb
#@/rime_version	1.1.2
#@/tick	15721
#@/user_id	0bb3099a-66e4-4762-83f5-648368fe1502
fkh 	圳	c=1 d=1.60966e-012 t=15721
fkhk 	露	c=3 d=1.61773e-012 t=15721
fkkd 	龗	c=1 d=5.04691e-015 t=15721
fku 	喜	c=2 d=9.58121e-018 t=15721
fl 	协	c=7 d=5.28941e-006 t=15721
flas 	朝思暮想	c=1 d=1.22327e-018 t=15721
flf 	雷	c=2 d=3.01881e-020 t=15721
flfh 	无思无虑	c=2 d=4.69037e-006 t=15721
flod 	协类	c=1 d=6.64668e-019 t=15721
flw 	协	c=1 d=2.30795e-016 t=15721
fmk 	击	c=17 d=0.204092 t=15721
fmu 	南	c=13 d=0.425283 t=15721
fmuf 	南	c=1 d=9.96707e-021 t=15721
fn 	志	c=3 d=0.00275318 t=15721
fnh 	韦	c=1 d=3.38132e-009 t=15721
fnny 	专心	c=1 d=0.00207043 t=15721
fnog 	专业	c=8 d=2.22668e-006 t=15721
fnr 	声	c=6 d=9.70941e-007 t=15721
fnrt 	场	c=5 d=3.96877e-011 t=15721
fnu 	志	c=25 d=2.13156e-006 t=15721
fnud 	卖	c=1 d=3.84472e-020 t=15721
fnuy 	专门	c=1 d=1.9858e-012 t=15721
fnv 	亏	c=1 d=1.19783e-006 t=15721
fnw 	块	c=29 d=0.00548502 t=15721
fny 	专	c=2 d=7.28276e-006 t=15721
fnyi 	专	c=3 d=1.53037e-006 t=15721
fo 	赤	c=1 d=4.44012e-008 t=15721
fp 	过	c=46 d=0.849835 t=15721
fpfc 	过去	c=1 d=0.000542133 t=15721
fpgf 	过于	c=1 d=4.39893e-016 t=15721
fpih 	过滤	c=2 d=3.54489e-011 t=15721
fpm 	壳	c=1 d=1.41295e-008 t=15721
fptk 	过程	c=11 d=1.38108 t=15721
fpxh 	索引	c=1 d=0.740818 t=15721
fq 	无	c=58 d=1.65793 t=15721
fqb 	元	c=20 d=0.224249 t=15721
fqif 	无法	c=1 d=0.199087 t=15721
fqp 	远	c=9 d=7.94514e-016 t=15721
fqpv 	远	c=11 d=0.0331492 t=15721
fqtk 	远程	c=1 d=9.82339e-017 t=15721
fqyb 	远离	c=2 d=0.0199892 t=15721
frc 	坂	c=2 d=1.17264e-015 t=15721
frh 	圻	c=1 d=0.000407691 t=15721
fs 	霜	c=1 d=1.41415e-018 t=15721
fsvy 	老板娘	c=1 d=9.59941e-020 t=15721
ft 	才	c=24 d=1.23439 t=15721
ftb 	孝	c=1 d=8.4292e-020 t=15721
ftbt 	教	c=7 d=0.261093 t=15721
ftfp 	霆	c=1 d=1.52455e-020 t=15721
ftgn 	考	c=3 d=0.0101022 t=15721
ftha 	考虑	c=4 d=0.00348227 t=15721
ftip 	教学	c=1 d=0.414783 t=15721
ftj 	者	c=28 d=1.28526 t=15721
ftjb 	都	c=111 d=1.5916 t=15721
ftjf 	者	c=1 d=5.93794e-016 t=15721
ftlb 	雾	c=1 d=7.48646e-007 t=15721
ftpa 	填街塞巷	c=1 d=1.50938e-020 t=15721
ftsm 	起重机	c=1 d=2.94769e-012 t=15721
fttk 	教程	c=3 d=1.09672 t=15721
ftux 	老弟	c=1 d=8.34533e-020 t=15721
ftx 	老	c=9 d=0.0317199 t=15721
ftyj 	教课	c=1 d=2.31952e-016 t=15721
ftyk 	教训	c=5 d=9.66811e-009 t=15721
fu 	增	c=8 d=4.92982e-006 t=15721
fuej 	丧胆	c=1 d=1.57966e-026 t=15721
fufe 	垃圾	c=1 d=5.82531e-026 t=15721
ful 	增	c=1 d=5.16044e-012 t=15721
fulk 	啬	c=2 d=7.70727e-016 t=15721
fulw 	境界	c=3 d=0.0120342 t=15721
fuud 	培养	c=3 d=0.0537274 t=15721
fuxk 	增强	c=2 d=4.14479e-007 t=15721
fv 	雪	c=2 d=8.01537e-016 t=15721
fw 	夫	c=1 d=3.96047e-016 t=15721
fwai 	规范	c=3 d=0.0485578 t=15721
fwaj 	规划	c=1 d=0.00725336 t=15721
fwbb 	夫子	c=1 d=2.07862e-020 t=15721
fwf 	替	c=8 d=0.198891 t=15721
fwfj 	替	c=19 d=0.000667784 t=15721
fwia 	堆满	c=1 d=5.35717e-011 t=15721
fwjd 	颠倒是非	c=4 d=0.0178681 t=15721
fwmj 	规则	c=1 d=9.72099e-021 t=15721
fwmq 	规	c=3 d=0.018043 t=15721
fwn 	埠	c=1 d=6.44694e-013 t=15721
fwnk 	规避	c=1 d=1.03239e-022 t=15721
fwrq 	替换	c=7 d=0.346435 t=15721
fwsa 	规模	c=1 d=9.75808e-007 t=15721
fwwa 	替代	c=1 d=0.250324 t=15721
fwyc 	零	c=2 d=0.913931 t=15721
fy 	坟	c=1 d=6.63064e-020 t=15721
fym 	坑	c=1 d=5.97278e-026 t=15721
fyn 	坊	c=1 d=2.65297e-008 t=15721
g 	一	c=690 d=5.54377 t=15721
ga 	开	c=98 d=2.87556 t=15721
gaaa 	形式	c=2 d=0.0583503 t=15721
gad 	琪	c=3 d=3.27324e-020 t=15721
gadn 	形成	c=1 d=1.9858e-012 t=15721
gaet 	形	c=12 d=0.320669 t=15721
gaid 	开源	c=1 d=0.287614 t=15721
gaj 	弄	c=2 d=1 t=15721
gajf 	型	c=33 d=0.847902 t=15721
gant 	开发	c=1 d=0.401119 t=15721
gavc 	开始	c=26 d=0.00191916 t=15721
gc 	到	c=259 d=1.85678 t=15721
gcf 	至	c=10 d=0.0639285 t=15721
gcfj 	到	c=1 d=3.58114e-008 t=15721
gcft 	致	c=8 d=0.000742862 t=15721
gcgf 	至于	c=1 d=6.86683e-020 t=15721
gcit 	至少	c=2 d=0.0290799 t=15721
gclt 	致力	c=1 d=1.98512e-008 t=15721
gcpe 	到家	c=1 d=6.01723e-025 t=15721
gcyq 	到底	c=1 d=4.91895e-007 t=15721
gd 	天	c=54 d=0.118925 t=15721
gdiv 	天津	c=3 d=3.57028e-006 t=15721
gdkf 	吞	c=1 d=5.47674e-006 t=15721
gdlk 	天回	c=1 d=3.96734e-007 t=15721
gdrn 	天气	c=1 d=1.45648e-012 t=15721
ge 	表	c=90 d=0.0795708 t=15721
gedp 	表达	c=16 d=0.000201444 t=15721
gef 	青	c=1 d=9.23902e-011 t=15721
gefi 	表示	c=16 d=0.596801 t=15721
geg 	玥	c=1 d=1.89287e-007 t=15721
gegm 	表现	c=7 d=1.43553e-005 t=15721
geje 	表明	c=9 d=0.000278929 t=15721
geng 	表情	c=1 d=1.88716e-016 t=15721
geq 	静	c=7 d=0.0112206 t=15721
gest 	表格	c=4 d=1.43719e-012 t=15721
gete 	青筋	c=1 d=8.92125e-011 t=15721
gf 	于	c=112 d=0.834513 t=15721
gfi 	球	c=2 d=0.022982 t=15721
gfq 	玩	c=7 d=1.45971e-015 t=15721
gg 	五	c=25 d=0.816309 t=15721
ggav 	一切	c=3 d=8.0041e-011 t=15721
ggee 	一月	c=1 d=2.46975e-019 t=15721
ggfh 	一直	c=3 d=0.107232 t=15721
ggfu 	环境	c=16 d=0.492568 t=15721
ggg 	王	c=4 d=1.55633e-012 t=15721
ggh 	五	c=3 d=0.000593188 t=15721
ggjg 	一旦	c=1 d=4.43318e-019 t=15721
ggod 	一类	c=1 d=6.59084e-008 t=15721
ggpg 	一定	c=13 d=0.287383 t=15721
ggsu 	一样	c=1 d=0.147342 t=15721
ggte 	一般	c=10 d=0.910291 t=15721
ggw 	琴	c=2 d=0.000133476 t=15721
gh 	下	c=217 d=3.21979 t=15721
ghd 	正	c=42 d=1.00765 t=15721
ghdm 	下面	c=3 d=0.0503586 t=15721
ghdm 	正面	c=1 d=0.0281559 t=15721
ghdq 	正确	c=1 d=9.29227e-009 t=15721
ghfa 	下载	c=2 d=0.373321 t=15721
ghgo 	下来	c=1 d=1.48766e-006 t=15721
ghgo 	焉	c=3 d=7.75312e-007 t=15721
ghi 	下	c=32 d=0.126818 t=15721
ghip 	正常	c=5 d=1.09774 t=15721
ghmj 	正则	c=1 d=4.00878e-005 t=15721
ghsf 	下标	c=1 d=0.303172 t=15721
ghuq 	下次	c=1 d=4.9877e-009 t=15721
ghwf 	正值	c=2 d=7.25478e-014 t=15721
gi 	不	c=1 d=5.18454e-008 t=15721
gik 	否	c=27 d=1.22945 t=15721
gim 	琐	c=2 d=0.0234005 t=15721
gimj 	否则	c=4 d=0.00291321 t=15721
gip 	还	c=85 d=2.50663 t=15721
gj 	理	c=4 d=2.64702e-011 t=15721
gjaf 	理革	c=1 d=9.96707e-021 t=15721
gjf 	理	c=29 d=0.670654 t=15721
gjhn 	惠	c=1 d=3.05476e-020 t=15721
gjmh 	理由	c=1 d=1.62949e-009 t=15721
gjq 	更	c=109 d=3.85008 t=15721
gjqe 	理解	c=3 d=0.957595 t=15721
gjus 	更新	c=1 d=0.873277 t=15721
gjwy 	理念	c=1 d=0.444858 t=15721
gjyw 	理论	c=1 d=2.77508e-008 t=15721
gk 	事	c=80 d=1.02737 t=15721
gkh 	囊	c=1 d=5.30567e-015 t=15721
gki 	束	c=2 d=3.0057e-006 t=15721
gkih 	整	c=37 d=1.74936 t=15721
gkim 	赖	c=5 d=6.18732e-013 t=15721
gkip 	速	c=8 d=1.81052e-006 t=15721
gkl 	副	c=1 d=1.05288e-018 t=15721
gkng 	事情	c=2 d=0.670338 t=15721
gkog 	事业	c=3 d=4.71593e-008 t=15721
gkph 	带	c=11 d=2.46865e-006 t=15721
gkpu 	事实	c=1 d=2.11916e-012 t=15721
gkya 	速度	c=4 d=0.00323133 t=15721
glb 	画	c=7 d=0.371823 t=15721
gln 	玏	c=1 d=4.48002e-025 t=15721
gm 	现	c=6 d=1.99246e-007 t=15721
gmdh 	现在	c=17 d=0.967681 t=15721
gmf 	再	c=2 d=7.92899e-016 t=15721
gmfd 	再	c=32 d=0.425295 t=15721
gmk 	丗	c=1 d=5.84953e-016 t=15721
gmq 	现	c=38 d=1.9258 t=15721
gmw 	丙	c=7 d=1.77659e-006 t=15721
gmww 	两	c=63 d=0.653279 t=15721
gmy 	丽	c=1 d=3.05476e-020 t=15721
gmyy 	丽	c=3 d=1.54654e-012 t=15721
gn 	与	c=105 d=0.497804 t=15721
go 	来	c=108 d=0.90378 t=15721
gogn 	恶	c=1 d=1.25989e-012 t=15721
gopn 	严密	c=1 d=0.00318278 t=15721
gp 	琿	c=1 d=4.37699e-016 t=15721
gpnn 	琯	c=1 d=1.92645e-008 t=15721
gq 	列	c=15 d=0.0536751 t=15721
gqck 	殆	c=1 d=9.33982e-021 t=15721
gqge 	列表	c=3 d=0.0243256 t=15721
gqj 	列	c=92 d=0.0400778 t=15721
gqjg 	珣	c=1 d=7.35846e-010 t=15721
gqto 	熬	c=1 d=2.05548e-006 t=15721
gqx 	死	c=5 d=0.0026852 t=15721
gri 	珠	c=1 d=1.28267e-017 t=15721
gs 	末	c=10 d=0.320671 t=15721
gsi 	末	c=10 d=0.0672145 t=15721
gsnt 	末尾	c=1 d=0.00060138 t=15721
gss 	琳	c=11 d=0.92349 t=15721
gtbb 	麦子	c=1 d=1.78695e-006 t=15721
gu 	平	c=14 d=1.25439 t=15721
gujf 	平时	c=2 d=0.0113639 t=15721
gutq 	平衡	c=1 d=1.69161e-008 t=15721
guw 	夹	c=8 d=3.9571e-006 t=15721
gw 	珍	c=3 d=1.4676e-013 t=15721
gwfg 	一传十	c=1 d=1.02689e-018 t=15721
gwhg 	不念旧恶	c=1 d=7.67728e-009 t=15721
gwu 	兲	c=1 d=1.92312e-017 t=15721
gwy 	玲	c=1 d=2.48128e-015 t=15721
gx 	互	c=5 d=2.75364e-005 t=15721
gxiu 	素	c=1 d=3.96801e-009 t=15721
gxlf 	还乡团	c=1 d=8.4335e-026 t=15721
gy 	玉	c=1 d=1.01684e-020 t=15721
gyi 	玉	c=1 d=9.76306e-013 t=15721
gytg 	班	c=22 d=0.179966 t=15721
h 	上	c=255 d=2.88306 t=15721
haif 	虚汗	c=1 d=3.30693e-012 t=15721
hani 	虑	c=1 d=0.0366992 t=15721
hao 	虚	c=1 d=5.5269e-025 t=15721
haog 	虚	c=5 d=0.246597 t=15721
harn 	虚拟	c=1 d=1 t=15721
hc 	皮	c=9 d=1.8111e-013 t=15721
he 	肯	c=2 d=1.03679e-006 t=15721
hepg 	肯定	c=9 d=0.0362327 t=15721
hf 	睦	c=3 d=3.2398e-006 t=15721
hff 	眭	c=2 d=4.75243e-007 t=15721
hg 	睛	c=2 d=5.76562e-025 t=15721
hgeg 	睛	c=1 d=5.42779e-018 t=15721
hh 	止	c=1 d=5.00963e-016 t=15721
hhh 	止	c=4 d=3.28243e-005 t=15721
hhhh 	目	c=8 d=0.0244775 t=15721
hhrq 	目的	c=5 d=0.900325 t=15721
hhu 	卡	c=9 d=5.25225e-013 t=15721
hhue 	目前	c=7 d=0.00741874 t=15721
hhvi 	目录	c=38 d=0.112988 t=15721
hi 	步	c=4 d=2.44226e-005 t=15721
hicb 	步骤	c=1 d=0.00195963 t=15721
hidm 	频	c=5 d=0.826959 t=15721
hir 	步	c=33 d=0.577641 t=15721
hit 	眇	c=1 d=5.00095e-025 t=15721
hj 	旧	c=1 d=8.38145e-012 t=15721
hjdm 	桌面	c=2 d=1.00003 t=15721
hjg 	旧	c=3 d=9.16609e-006 t=15721
hjj 	卓	c=1 d=2.31952e-016 t=15721
hjs 	桌	c=2 d=1.41282e-006 t=15721
hka 	战	c=2 d=0.00887098 t=15721
hkf 	占	c=4 d=3.69312e-006 t=15721
hko 	点	c=5 d=1.72795e-010 t=15721
hkou 	点	c=48 d=0.145493 t=15721
hl 	卤	c=2 d=0.960789 t=15721
hlkf 	卤味	c=1 d=0.683861 t=15721
hn 	卢	c=1 d=2.90578e-020 t=15721
hnd 	鼎	c=1 d=3.86334e-018 t=15721
hr 	盺	c=1 d=1.37853e-012 t=15721
hs 	盯	c=1 d=4.77358e-007 t=15721
htdh 	睡在	c=1 d=1.14848e-011 t=15721
htg 	睡	c=12 d=0.000569928 t=15721
htip 	睡觉	c=5 d=0.00145299 t=15721
htnn 	盵	c=1 d=1.29266e-020 t=15721
htoy 	瞅	c=1 d=1.07433e-020 t=15721
hubn 	瞳孔	c=1 d=0.110251 t=15721
hve 	眼	c=5 d=2.14607e-013 t=15721
hw 	具	c=13 d=0.588605 t=15721
hwde 	具有	c=11 d=7.97988e-006 t=15721
hwu 	具	c=3 d=3.00724e-012 t=15721
hwws 	具体	c=12 d=8.33539e-006 t=15721
hx 	此	c=33 d=2.01385 t=15721
hxf 	些	c=9 d=0.0642139 t=15721
hxff 	些	c=88 d=0.690735 t=15721
hy 	眩	c=1 d=5.03645e-020 t=15721
i 	不	c=461 d=7.29733 t=15721
ia 	江	c=1 d=3.08494e-018 t=15721
iagw 	满	c=3 d=0.00729913 t=15721
iain 	泄漏	c=1 d=2.19465e-012 t=15721
iakh 	满足	c=1 d=0.000733572 t=15721
ian 	汇	c=3 d=4.62183e-008 t=15721
iann 	泄	c=3 d=2.11916e-012 t=15721
iaxy 	汇编	c=1 d=4.85826e-008 t=15721
ib 	池	c=1 d=3.51082e-010 t=15721
ibbb 	小孩子	c=1 d=2.42463e-008 t=15721
ibi 	涵	c=1 d=4.88345e-010 t=15721
ibn 	池	c=4 d=1.08981e-005 t=15721
ic 	汉	c=6 d=0.398519 t=15721
ick 	治	c=3 d=1.18662e-015 t=15721
icpb 	汉字	c=13 d=4.05908e-006 t=15721
icy 	汉	c=12 d=4.31054e-009 t=15721
iddc 	源码	c=1 d=0.628135 t=15721
idr 	源	c=7 d=0.791463 t=15721
idri 	源泉	c=1 d=8.72945e-020 t=15721
ieb 	浮	c=1 d=2.28142e-027 t=15721
iehk 	浮点	c=1 d=1.32084e-009 t=15721
if 	法	c=6 d=6.16326e-013 t=15721
ifc 	法	c=86 d=0.661188 t=15721
ifij 	污浊	c=1 d=1.84357e-020 t=15721
ifk 	洁	c=4 d=0.000107416 t=15721
ifq 	沅	c=1 d=4.83568e-012 t=15721
ifud 	潮头	c=1 d=3.61332e-025 t=15721
ig 	汪	c=1 d=9.15176e-017 t=15721
igd 	添	c=70 d=2.07032 t=15721
igdl 	滔天大罪	c=2 d=0.00512128 t=15721
ige 	清	c=1 d=6.84094e-005 t=15721
igeg 	清	c=15 d=0.00163682 t=15721
igk 	滞	c=1 d=8.92277e-013 t=15721
iglk 	添加	c=9 d=3.31508 t=15721
igss 	清楚	c=2 d=0.960789 t=15721
ih 	小	c=77 d=0.887897 t=15721
iha 	滤	c=1 d=5.04605e-013 t=15721
ihan 	滤	c=6 d=1.17663e-010 t=15721
ihc 	波	c=1 d=0.17552 t=15721
ihey 	涉及	c=1 d=0.00289433 t=15721
ihfa 	波霸	c=1 d=4.69436e-016 t=15721
ihrb 	小报	c=1 d=0.0368832 t=15721
ii 	水	c=6 d=2.26298e-016 t=15721
iigu 	水平	c=1 d=0.0066709 t=15721
iii 	水	c=8 d=0.00538036 t=15721
iiii 	水	c=6 d=3.99221e-006 t=15721
iim 	淌	c=1 d=1.58268e-019 t=15721
iise 	消极	c=1 d=1.55376e-008 t=15721
iith 	消息	c=3 d=0.00540733 t=15721
ij 	浊	c=1 d=3.93188e-019 t=15721
ijlg 	温	c=1 d=5.84953e-016 t=15721
ijxx 	混	c=4 d=5.75754e-006 t=15721
ijy 	浊	c=1 d=1.61075e-020 t=15721
ik 	澡	c=2 d=1.25378e-006 t=15721
ikf 	呇	c=1 d=4.74977e-007 t=15721
ikh 	溃	c=2 d=0.00190171 t=15721
ikhm 	溃	c=1 d=2.58967e-018 t=15721
ikhm 	潰	c=1 d=3.72146e-019 t=15721
im 	没	c=3 d=6.19099e-007 t=15721
imc 	没	c=12 d=0.148823 t=15721
imd 	湍	c=1 d=2.40918e-021 t=15721
imde 	没有	c=88 d=0.642377 t=15721
ime 	滑	c=2 d=1.14551e-010 t=15721
img 	油	c=1 d=0.146607 t=15721
imj 	测	c=18 d=0.107549 t=15721
imjy 	没影	c=1 d=0.00217658 t=15721
imk 	沿	c=3 d=8.77384e-007 t=15721
imkf 	尚	c=3 d=0.00162929 t=15721
imya 	测试	c=16 d=1.96528 t=15721
infy 	漏	c=1 d=2.12979e-012 t=15721
io 	淡	c=1 d=4.63723e-019 t=15721
ip 	学	c=20 d=2.04384 t=15721
ipgw 	演	c=1 d=3.51871e-007 t=15721
ipk 	党	c=2 d=4.22058e-020 t=15721
ipkf 	堂	c=1 d=9.86118e-013 t=15721
ipkh 	常	c=33 d=0.484235 t=15721
ipl 	浑	c=1 d=1.89513e-021 t=15721
ipm 	沉	c=2 d=1.93333e-021 t=15721
ipmq 	常见	c=1 d=2.8848e-023 t=15721
ipmq 	觉	c=15 d=0.2541 t=15721
ipn 	涫	c=1 d=0.0632918 t=15721
ipnu 	学习	c=57 d=2.20387 t=15721
ipq 	沈	c=1 d=7.07595e-020 t=15721
ipr 	滨	c=1 d=9.02012e-023 t=15721
iprn 	掌握	c=2 d=4.82502e-008 t=15721
ipws 	深	c=9 d=2.7807e-006 t=15721
ipya 	尝试	c=3 d=0.546631 t=15721
iq 	光	c=1 d=7.35846e-010 t=15721
iqb 	光	c=41 d=0.000923607 t=15721
iqid 	淘汰	c=1 d=9.46969e-007 t=15721
iqp 	逃	c=1 d=2.32632e-021 t=15721
iqpl 	辉	c=6 d=1.56413e-012 t=15721
iqsf 	光标	c=8 d=3.17215e-009 t=15721
iqwg 	逃命	c=1 d=1.23217e-015 t=15721
irfc 	激动	c=1 d=1.05034e-019 t=15721
irit 	激活	c=1 d=6.61015e-013 t=15721
irn 	汽	c=1 d=0.133989 t=15721
iryt 	激	c=6 d=2.3572e-006 t=15721
is 	洒	c=1 d=3.9015e-016 t=15721
isk 	河	c=2 d=1.22335e-010 t=15721
isyp 	漂亮	c=1 d=3.52782e-008 t=15721
it 	少	c=28 d=0.297504 t=15721
itd 	活	c=19 d=0.0354741 t=15721
itfc 	活动	c=11 d=0.236693 t=15721
itgc 	活到	c=1 d=1.15962e-007 t=15721
ith 	省	c=5 d=0.00268625 t=15721
ithk 	海战	c=1 d=1.30769e-009 t=15721
itov 	少数	c=1 d=4.88428e-012 t=15721
itp 	泛	c=1 d=0.00164502 t=15721
itrf 	劣质	c=1 d=1.61717e-008 t=15721
itxu 	海	c=1 d=4.7975e-007 t=15721
iub 	溯	c=2 d=6.39214e-016 t=15721
iuc 	滚	c=2 d=0.00108086 t=15721
iud 	洋	c=1 d=8.88431e-021 t=15721
iuf 	泮	c=1 d=7.38379e-021 t=15721
iufc 	滚动	c=1 d=0.0086517 t=15721
iugi 	漾	c=1 d=2.3497e-021 t=15721
iumd 	滴	c=1 d=2.05297e-021 t=15721
iuxx 	滋	c=2 d=4.05494e-021 t=15721
iv 	当	c=3 d=2.55511e-007 t=15721
ivf 	当	c=102 d=2.17786 t=15721
ivfh 	津	c=2 d=3.29727e-007 t=15721
ivjf 	当时	c=1 d=5.78739e-008 t=15721
ivqd 	当然	c=1 d=2.10578e-006 t=15721
ivw 	梁	c=2 d=2.82637e-020 t=15721
iwb 	沧	c=1 d=1.91418e-021 t=15721
iwf 	举	c=2 d=1.22599e-006 t=15721
iwfh 	兴趣	c=1 d=0.0478349 t=15721
iwu 	兴	c=2 d=3.39279e-016 t=15721
iwx 	沦	c=1 d=1.92377e-021 t=15721
iwyf 	誉	c=1 d=1.1806e-012 t=15721
iy 	注	c=4 d=1.58197e-006 t=15721
iyc 	流	c=13 d=0.286275 t=15721
iyca 	游戏	c=1 d=5.62208e-020 t=15721
iyg 	注	c=1 d=5.50513e-008 t=15721
iyjt 	浏览	c=7 d=0.00151829 t=15721
iyth 	洲	c=1 d=0.256661 t=15721
iytk 	流程	c=3 d=0.934445 t=15721
iyto 	注释	c=5 d=0.470274 t=15721
iyuj 	注意	c=9 d=4.24863e-007 t=15721
iyxj 	浪费	c=2 d=2.95683e-019 t=15721
j 	是	c=630 d=7.02232 t=15721
jb 	最	c=1 d=1.55213e-025 t=15721
jbc 	最	c=84 d=0.694908 t=15721
jc 	紧	c=1 d=7.12497e-013 t=15721
jcjs 	坚果	c=1 d=1.83975e-025 t=15721
jcpg 	坚定	c=1 d=3.63526e-008 t=15721
jcqv 	紧急	c=1 d=1 t=15721
jcrf 	坚持	c=1 d=7.67598e-007 t=15721
jcwy 	坚信	c=1 d=1.36482e-012 t=15721
jcxg 	竖线	c=1 d=1.34217e-021 t=15721
jd 	晨	c=2 d=1.09808e-013 t=15721
jdma 	晨曲	c=1 d=1.75789e-019 t=15721
je 	明	c=2 d=4.21267e-007 t=15721
jedq 	明确	c=1 d=6.54104e-007 t=15721
jef 	暖	c=1 d=8.81418e-016 t=15721
jefc 	暖	c=1 d=7.03826e-016 t=15721
jeg 	明	c=27 d=1.39918e-006 t=15721
jegd 	明天	c=2 d=0.00129402 t=15721
jegg 	蛆	c=1 d=7.458e-021 t=15721
jerr 	明白	c=3 d=2.64162e-016 t=15721
jetd 	明智	c=1 d=1.80148e-013 t=15721
jf 	时	c=14 d=1.06522 t=15721
jfd 	里	c=66 d=2.03347 t=15721
jfdy 	时态	c=2 d=5.44058e-015 t=15721
jfh 	旰	c=3 d=1.05539e-009 t=15721
jfj 	旱	c=1 d=1.88895e-012 t=15721
jfol 	旱烟	c=1 d=7.41954e-019 t=15721
jfuj 	时间	c=55 d=1.20819 t=15721
jfwh 	时候	c=30 d=1.74149 t=15721
jfy 	时	c=144 d=3.77569 t=15721
jfyc 	时序	c=1 d=0.102797 t=15721
jfyn 	时刻	c=1 d=6.03814e-007 t=15721
jg 	量	c=36 d=1.01394 t=15721
jgf 	旦	c=1 d=2.48771e-016 t=15721
jgh 	是	c=1 d=4.13276e-017 t=15721
jghm 	题	c=8 d=1.53804e-006 t=15721
jgm 	师	c=7 d=0.0166557 t=15721
jgqk 	题名	c=1 d=1.37236e-018 t=15721
jh 	早	c=18 d=0.99005 t=15721
jhny 	虫	c=1 d=6.96349e-008 t=15721
jhyg 	申请	c=1 d=9.96199e-015 t=15721
ji 	晃	c=2 d=0.000231872 t=15721
jip 	螳	c=1 d=2.97934e-020 t=15721
jj 	昌	c=3 d=1.3882e-010 t=15721
jjj 	晶	c=1 d=7.7584e-015 t=15721
jjjj 	日	c=31 d=1.80161e-006 t=15721
jl 	曙	c=1 d=4.33418e-018 t=15721
jlc 	曼	c=1 d=0.0875977 t=15721
jm 	遇	c=1 d=7.54474e-010 t=15721
jmd 	映	c=2 d=0.0376283 t=15721
jmh 	帅	c=1 d=6.96823e-016 t=15721
jmhp 	遇	c=11 d=9.51715e-007 t=15721
jmth 	映片	c=2 d=7.84539e-018 t=15721
jmtm 	映射	c=8 d=0.152728 t=15721
jn 	电	c=10 d=1.10041e-008 t=15721
jnbb 	电子	c=1 d=3.92239e-020 t=15721
jney 	电脑	c=8 d=0.228353 t=15721
jo 	显	c=3 d=3.19527e-012 t=15721
joaf 	显著	c=1 d=7.13856e-006 t=15721
jofi 	显示	c=48 d=0.166812 t=15721
jog 	显	c=2 d=2.91701e-006 t=15721
joip 	显学	c=1 d=0.0227089 t=15721
jq 	晚	c=3 d=4.05727e-006 t=15721
jqd 	蟾	c=1 d=0.657047 t=15721
jqhh 	晚上	c=2 d=1.13475e-015 t=15721
jqk 	晚	c=17 d=1.38872e-012 t=15721
jqkh 	昂贵	c=1 d=4.00027e-016 t=15721
jqr 	易	c=2 d=9.07643e-008 t=15721
js 	果	c=5 d=4.32164e-009 t=15721
jsd 	颗	c=1 d=1.21717e-018 t=15721
jsg 	晒	c=1 d=1.3606e-005 t=15721
jsq 	夥	c=1 d=0.631284 t=15721
jsr 	晰	c=1 d=4.3522e-008 t=15721
jth 	昨	c=8 d=4.71656e-008 t=15721
jty 	临	c=13 d=0.302337 t=15721
jtyl 	监	c=1 d=1.94244e-017 t=15721
jtyq 	览	c=1 d=6.48588e-025 t=15721
ju 	暗	c=1 d=4.18297e-012 t=15721
juj 	暗	c=1 d=2.76933e-013 t=15721
jv 	归	c=1 d=4.6141e-019 t=15721
jvg 	归	c=4 d=6.54355e-005 t=15721
jvko 	照	c=8 d=0.000539439 t=15721
jvrt 	照搬	c=1 d=2.58387e-021 t=15721
jwj 	蚧	c=1 d=4.8273e-021 t=15721
jy 	景	c=1 d=1.18e-006 t=15721
jyiu 	景	c=5 d=7.97715e-016 t=15721
jyk 	曩	c=1 d=2.74318e-019 t=15721
jykt 	影响	c=20 d=0.988945 t=15721
k 	中	c=296 d=6.46948 t=15721
ka 	呀	c=9 d=0.000976601 t=15721
kc 	吧	c=1 d=2.44351e-011 t=15721
kcg 	吗	c=20 d=0.00404903 t=15721
kcn 	吧	c=17 d=0.000189891 t=15721
kcy 	叹	c=4 d=2.18448e-010 t=15721
kcy 	嗎	c=1 d=3.23528e-019 t=15721
kd 	顺	c=3 d=0.102284 t=15721
kdjh 	顺畅	c=1 d=1.55805e-011 t=15721
kdka 	踌躇	c=2 d=2.76212e-021 t=15721
kdtj 	顺利	c=1 d=1.92645e-008 t=15721
kdud 	顺着	c=1 d=5.46353e-007 t=15721
kdyc 	顺序	c=2 d=2.63002e-008 t=15721
ke 	吸	c=1 d=2.53839e-018 t=15721
kexh 	吸引	c=2 d=2.60412e-005 t=15721
key 	吸	c=4 d=1.1957e-005 t=15721
kf 	叶	c=1 d=0.00532682 t=15721
kfg 	吐	c=2 d=5.5042e-006 t=15721
kg 	呈	c=1 d=4.08247e-020 t=15721
kgd 	吴	c=1 d=8.51102e-016 t=15721
kgh 	吓	c=1 d=2.07791e-016 t=15721
kgm 	啧	c=1 d=8.0918e-010 t=15721
kgn 	号	c=2 d=1.29787e-009 t=15721
kgnb 	号	c=28 d=0.212329 t=15721
kgng 	鸮	c=1 d=0.19398 t=15721
kh 	中	c=19 d=0.165306 t=15721
